id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6476266,HLC9106_DATA_NX93180_LEAF_13,10.60.221.13,Ethernet1/54,100000000,259459896,161322975,2023-05-08 15:54:21
6476271,HLC9106_DATA_NX93180_LEAF_13,10.60.221.13,port,200000000,622951728,331316350,2023-05-08 15:54:21
6476276,HLC9106_DATA_NX93180_LEAF_13,10.60.221.13,Ethernet1/53,100000000,375806948,169993703,2023-05-08 15:54:21
6476281,HLC9106_DATA_NX93180_LEAF_13,10.60.221.13,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476296,HLC9106_DATA_NX93180_LEAF_14,10.60.221.14,Ethernet1/54,100000000,162455251,258790127,2023-05-08 15:54:21
6476301,HLC9106_DATA_NX93180_LEAF_14,10.60.221.14,port,200000000,332293911,622915683,2023-05-08 15:54:21
6476306,HLC9106_DATA_NX93180_LEAF_14,10.60.221.14,Ethernet1/53,100000000,170897447,370802566,2023-05-08 15:54:21
6476311,HLC9106_DATA_NX93180_LEAF_14,10.60.221.14,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476326,HLC9106_DATA_NX93180_LEAF_15,10.60.221.15,Ethernet1/54,100000000,534295364,423999881,2023-05-08 15:54:21
6476331,HLC9106_DATA_NX93180_LEAF_15,10.60.221.15,port,200000000,814629131,922878889,2023-05-08 15:54:21
6476336,HLC9106_DATA_NX93180_LEAF_15,10.60.221.15,Ethernet1/53,100000000,280336391,498885469,2023-05-08 15:54:21
6476341,HLC9106_DATA_NX93180_LEAF_15,10.60.221.15,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476356,HLC9106_DATA_NX93180_LEAF_16,10.60.221.16,Ethernet1/54,100000000,426499965,534241821,2023-05-08 15:54:21
6476361,HLC9106_DATA_NX93180_LEAF_16,10.60.221.16,port,200000000,927183201,815902489,2023-05-08 15:54:21
6476366,HLC9106_DATA_NX93180_LEAF_16,10.60.221.16,Ethernet1/53,100000000,500686202,281661405,2023-05-08 15:54:21
