id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6707161,SPGM01DRFIREWALL01,10.255.113.92,CPU28.0,0.1,0,0,2023-05-08 15:24:28
6707196,SPGM01DRFIREWALL01,10.255.113.92,CONNECTIONS,5000,0,5660,2023-05-08 15:24:28
6707221,SPGM01DRFIREWALL02,10.255.113.93,CPU,0.1,0,1,2023-05-08 15:24:28
6707226,SPGM01DRFIREWALL02,10.255.113.93,CPU1.0,0.1,0,1,2023-05-08 15:24:28
6707231,SPGM01DRFIREWALL02,10.255.113.93,CPU2.0,0.1,0,1,2023-05-08 15:24:28
6707236,SPGM01DRFIREWALL02,10.255.113.93,CPU3.0,0.1,0,1,2023-05-08 15:24:28
6707241,SPGM01DRFIREWALL02,10.255.113.93,CPU4.0,0.1,0,1,2023-05-08 15:24:28
6707246,SPGM01DRFIREWALL02,10.255.113.93,CPU5.0,0.1,0,1,2023-05-08 15:24:28
6707251,SPGM01DRFIREWALL02,10.255.113.93,CPU6.0,0.1,0,1,2023-05-08 15:24:28
6707256,SPGM01DRFIREWALL02,10.255.113.93,CPU7.0,0.1,0,1,2023-05-08 15:24:28
6707261,SPGM01DRFIREWALL02,10.255.113.93,CPU8.0,0.1,0,1,2023-05-08 15:24:28
6707266,SPGM01DRFIREWALL02,10.255.113.93,CPU9.0,0.1,0,1,2023-05-08 15:24:28
6707271,SPGM01DRFIREWALL02,10.255.113.93,CPU10.0,0.1,0,1,2023-05-08 15:24:28
6707276,SPGM01DRFIREWALL02,10.255.113.93,CPU11.0,0.1,0,1,2023-05-08 15:24:28
6707281,SPGM01DRFIREWALL02,10.255.113.93,CPU12.0,0.1,0,1,2023-05-08 15:24:28
6707286,SPGM01DRFIREWALL02,10.255.113.93,CPU13.0,0.1,0,1,2023-05-08 15:24:28
6707291,SPGM01DRFIREWALL02,10.255.113.93,CPU14.0,0.1,0,1,2023-05-08 15:24:28
6707296,SPGM01DRFIREWALL02,10.255.113.93,CPU15.0,0.1,0,1,2023-05-08 15:24:28
6707301,SPGM01DRFIREWALL02,10.255.113.93,CPU16.0,0.1,0,1,2023-05-08 15:24:28
6707311,SPGM01DRFIREWALL02,10.255.113.93,CPU18.0,0.1,0,1,2023-05-08 15:24:28
6707321,SPGM01DRFIREWALL02,10.255.113.93,CPU20.0,0.1,0,1,2023-05-08 15:24:28
6707326,SPGM01DRFIREWALL02,10.255.113.93,CPU21.0,0.1,0,1,2023-05-08 15:24:28
6707331,SPGM01DRFIREWALL02,10.255.113.93,CPU22.0,0.1,0,1,2023-05-08 15:24:28
6707346,SPGM01DRFIREWALL02,10.255.113.93,CPU25.0,0.1,0,0,2023-05-08 15:24:28
6707351,SPGM01DRFIREWALL02,10.255.113.93,CPU26.0,0.1,0,1,2023-05-08 15:24:28
6707356,SPGM01DRFIREWALL02,10.255.113.93,CPU27.0,0.1,0,1,2023-05-08 15:24:28
6707361,SPGM01DRFIREWALL02,10.255.113.93,CPU28.0,0.1,0,0,2023-05-08 15:24:28
6707366,SPGM01DRFIREWALL02,10.255.113.93,CPU29.0,0.1,0,1,2023-05-08 15:24:28
6707371,SPGM01DRFIREWALL02,10.255.113.93,CPU30.0,0.1,0,1,2023-05-08 15:24:28
6707376,SPGM01DRFIREWALL02,10.255.113.93,CPU31.0,0.1,0,0,2023-05-08 15:24:28
6707381,SPGM01DRFIREWALL02,10.255.113.93,CPU32.0,0.1,0,0,2023-05-08 15:24:28
6707396,SPGM01DRFIREWALL02,10.255.113.93,CONNECTIONS,5000,0,6193,2023-05-08 15:24:28
6707421,SPHL08FIREWALL01,10.255.113.76,CPU,0.1,0,0,2023-05-08 15:24:28
6707426,SPHL08FIREWALL01,10.255.113.76,CPU1.0,0.1,0,0,2023-05-08 15:24:28
6707431,SPHL08FIREWALL01,10.255.113.76,CPU2.0,0.1,0,0,2023-05-08 15:24:28
6707436,SPHL08FIREWALL01,10.255.113.76,CPU3.0,0.1,0,1,2023-05-08 15:24:28
6707441,SPHL08FIREWALL01,10.255.113.76,CPU4.0,0.1,0,1,2023-05-08 15:24:28
6707446,SPHL08FIREWALL01,10.255.113.76,CPU5.0,0.1,0,1,2023-05-08 15:24:28
6707451,SPHL08FIREWALL01,10.255.113.76,CPU6.0,0.1,0,1,2023-05-08 15:24:28
6707456,SPHL08FIREWALL01,10.255.113.76,CPU7.0,0.1,0,0,2023-05-08 15:24:28
6707461,SPHL08FIREWALL01,10.255.113.76,CPU8.0,0.1,0,1,2023-05-08 15:24:28
6707466,SPHL08FIREWALL01,10.255.113.76,CPU9.0,0.1,0,0,2023-05-08 15:24:28
6707471,SPHL08FIREWALL01,10.255.113.76,CPU10.0,0.1,0,0,2023-05-08 15:24:28
6707476,SPHL08FIREWALL01,10.255.113.76,CPU11.0,0.1,0,0,2023-05-08 15:24:28
6707481,SPHL08FIREWALL01,10.255.113.76,CPU12.0,0.1,0,0,2023-05-08 15:24:28
6707486,SPHL08FIREWALL01,10.255.113.76,CPU13.0,0.1,0,1,2023-05-08 15:24:28
6707491,SPHL08FIREWALL01,10.255.113.76,CPU14.0,0.1,0,0,2023-05-08 15:24:28
6707496,SPHL08FIREWALL01,10.255.113.76,CPU15.0,0.1,0,0,2023-05-08 15:24:28
6707501,SPHL08FIREWALL01,10.255.113.76,CPU16.0,0.1,0,1,2023-05-08 15:24:28
6707506,SPHL08FIREWALL01,10.255.113.76,CPU17.0,0.1,0,0,2023-05-08 15:24:28
6707511,SPHL08FIREWALL01,10.255.113.76,CPU18.0,0.1,0,0,2023-05-08 15:24:28
6707521,SPHL08FIREWALL01,10.255.113.76,CPU20.0,0.1,0,1,2023-05-08 15:24:28
6707526,SPHL08FIREWALL01,10.255.113.76,CPU21.0,0.1,0,1,2023-05-08 15:24:28
6707531,SPHL08FIREWALL01,10.255.113.76,CPU22.0,0.1,0,1,2023-05-08 15:24:28
6707546,SPHL08FIREWALL01,10.255.113.76,CPU25.0,0.1,0,0,2023-05-08 15:24:28
6707551,SPHL08FIREWALL01,10.255.113.76,CPU26.0,0.1,0,1,2023-05-08 15:24:28
6707556,SPHL08FIREWALL01,10.255.113.76,CPU27.0,0.1,0,0,2023-05-08 15:24:28
6707561,SPHL08FIREWALL01,10.255.113.76,CPU28.0,0.1,0,0,2023-05-08 15:24:28
6707566,SPHL08FIREWALL01,10.255.113.76,CPU29.0,0.1,0,1,2023-05-08 15:24:28
6707571,SPHL08FIREWALL01,10.255.113.76,CPU30.0,0.1,0,1,2023-05-08 15:24:28
6707581,SPHL08FIREWALL01,10.255.113.76,CPU32.0,0.1,0,0,2023-05-08 15:24:28
6707591,SPHL08FIREWALL01,10.255.113.76,DROP_PACKET,1000,0,1076,2023-05-08 15:24:28
6707596,SPHL08FIREWALL01,10.255.113.76,CONNECTIONS,5000,0,47202,2023-05-08 15:24:28
6707641,SPHL08FIREWALL02,10.255.113.77,CPU4.0,0.1,0,1,2023-05-08 15:24:28
6707686,SPHL08FIREWALL02,10.255.113.77,CPU13.0,0.1,0,2,2023-05-08 15:24:28
6707721,SPHL08FIREWALL02,10.255.113.77,CPU20.0,0.1,0,2,2023-05-08 15:24:28
6707751,SPHL08FIREWALL02,10.255.113.77,CPU26.0,0.1,0,2,2023-05-08 15:24:28
6707796,SPHL08FIREWALL02,10.255.113.77,CONNECTIONS,5000,0,48265,2023-05-08 15:24:28
6865141,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU,0.1,0,9,2023-05-08 15:24:28
6865146,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU1.0,0.1,0,16,2023-05-08 15:24:28
6865151,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU2.0,0.1,0,17,2023-05-08 15:24:28
6865156,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU3.0,0.1,0,15,2023-05-08 15:24:28
6865161,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU4.0,0.1,0,17,2023-05-08 15:24:28
6865166,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU5.0,0.1,0,4,2023-05-08 15:24:28
6865171,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU6.0,0.1,0,3,2023-05-08 15:24:28
6865176,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU7.0,0.1,0,2,2023-05-08 15:24:28
6865181,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU8.0,0.1,0,1,2023-05-08 15:24:28
6865186,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU9.0,0.1,0,19,2023-05-08 15:24:28
